1546,m'ya and sisqo
1547,barenaked ladies
1548,k p  envyi
1549,tatyana ali
1550,lisa loeb
1551,mase featuring puff daddy
1552,divine
1553,inoj
1554,jimmy ray
1555,master p featuring sons of funk
1556,puff daddy featuring the notorious big and busta rhymes
1557,pras michel featuring ol dirty bastard and m'ya
1558,dru hill featuring redman
1559,kelly price featuring r kelly and ron isley
1560,edwin mccain
1561,monifah
1562,the lox featuring dmx and lil kim
1563,the verve
1564,loreena mckennitt
1565,big pun featuring joe
1566,2pac featuring eric williams
1567,luke featuring no good but so good
1568,nu flavor
1569,jermaine dupri featuring da brat and usher
1570,missy elliott featuring da brat
1571,gerald levert
1572,tq
1573,whitney houston featuring faith evans and kelly price
1574,britney spears
1575,sixpence none the richer
1576,christina aguilera
1577,sugar ray
1578,ricky martin
1579,jennifer lopez
1580,r kelly and celine dion
1581,smash mouth
1582,santana featuring rob thomas
1583,eagleeye cherry
1584,maxwell
1585,enrique iglesias
1586,busta rhymes featuring janet
1587,everlast
1588,will smith featuring dru hill and kool moe dee
1589,mariah carey featuring jayz
1590,lfo
1591,jayz featuring amil and ja rule
1592,lauryn hill
1593,lou bega
1594,tyrese
1595,shawn mullins
1596,112 featuring lil zane
1597,matchbox 20
1598,blaque
1599,tal bachman
1600,jt money featuring sole
1601,jesse powell
1602,total featuring missy elliott
1603,jordan knight
1604,eric benet featuring tamia
1605,mark chesnutt
1606,creed
1607,chante moore
1608,case
1609,faith evans featuring puff daddy
1610,juvenile featuring mannie fresh and lil wayne
1611,len
1612,marc anthony
1613,case featuring joe
1614,kenny chesney
1615,lonestar
1616,mo thugs
1617,fastball
1618,jayz
1619,naughty by nature featuring zhane
1620,blackstreet featuring m'ya mase and blinky blink
1621,joey mcintyre
1622,jo dee messina
1623,puff daddy featuring r kelly
1624,citizen king
1625,n sync and gloria estefan
1626,george strait
1627,whitney houston and mariah carey
1628,alabama and n sync
1629,santana featuring the product gb
1630,vertical horizon
1631,matchbox twenty
1632,sisqo
1633,3 doors down
1634,pink
1635,macy gray
1636,nelly
1637,missy elliott featuring nas eve and qtip
1638,bbmak
1639,sonique
1640,nine days
1641,ruff endz
1642,blink 182
1643,mariah carey featuring joe and 98 degrees
1644,jagged edge
1645,eiffel 65
1646,sting featuring cheb mami
1647,eminem
1648,everclear
1649,jessica simpson
1650,filter
1651,jayz featuring ugk
1652,son by four
1653,avant
1654,carl thomas
1655,donell jones
1656,souldecision featuring thrust
1657,kid rock
1658,mystikal
1659,train
1660,dmx
1661,m'ya
1662,dr dre featuring eminem
1663,westlife
1664,dr dre featuring snoop dogg
1665,chad brock
1666,toby keith
1667,da brat featuring tyrese
1668,kandi
1669,lee ann womack
1670,alice deejay
1671,debelah morgan
1672,sammie
1673,kevon edmonds
1674,lil bow wow featuring xscape
1675,dixie chicks
1676,samantha mumba
1677,mary mary
1678,lifehouse
1679,alicia keys
1680,jennifer lopez featuring ja rule
1681,eve featuring gwen stefani
1682,dido
1683,blu cantrell
1684,shaggy featuring rikrok
1685,joe featuring mystikal
1686,staind
1687,jagged edge featuring nelly
1688,nelly featuring city spud
1689,uncle kracker
1690,incubus
1691,city high
1692,christina aguilera lil kim m'ya and pink
1693,dream
1694,crazy town
1695,ja rule featuring lil mo and vita
1696,moby featuring gwen stefani
1697,missy elliott
1698,craig david
1699,otown
1700,nelly furtado
1701,r kelly featuring jayz
1702,lil mo featuring fabolous
1703,evan and jaron
1704,ricky martin and christina aguilera
1705,missy elliott featuring ludacris
1706,mystikal featuring nivea
1707,enya
1708,toya
1709,s club 7
1710,tamia
1711,sunshine anderson
1712,dave matthews band
1713,musiq soulchild
1714,3lw
1715,brooks  dunn
1716,lil romeo
1717,blake shelton
1718,ludacris
1719,ja rule featuring case
1720,mariah carey featuring cameo
1721,the isley brothers featuring r kelly and chante moore
1722,jessica andrews
1723,erick sermon featuring marvin gaye
1724,willa ford
1725,diamond rio
1726,travis tritt
1727,trick daddy
1728,eve 6
1729,edens crush
1730,nas and bravehearts
1731,fuel
1732,nickelback
1733,ashanti
1734,nelly featuring kelly rowland
1735,the calling
1736,vanessa carlton
1737,linkin park
1738,fat joe featuring ashanti
1739,puddle of mudd
1740,avril lavigne
1741,ja rule featuring ashanti
1742,jimmy eat world
1743,p diddy featuring usher and loon
1744,p diddy featuring ginuwine loon and mario winans
1745,eve featuring alicia keys
1746,michelle branch
1747,chad kroeger featuring josey scott
1748,default
1749,shakira
1750,jennifer lopez featuring nas
1751,camron featuring juelz santana
1752,dj sammy featuring yanou and do
1753,no doubt featuring bounty killer
1754,n sync featuring nelly
1755,mario
1756,nore
1757,tweet featuring missy elliott
1758,kelly clarkson
1759,truth hurts featuring rakim
1760,john mayer
1761,ja rule featuring ashanti charli baltimore and vita
1762,five for fighting
1763,mr cheeks
1764,big tymers
1765,camron featuring juelz santana and freekey zekey
1766,ludacris featuring mystikal and i20
1767,daniel bedingfield
1768,busta rhymes featuring p diddy and pharrell
1769,mary j blige featuring ja rule
1770,angie martinez featuring lil mo and sacario
1771,outkast featuring killer mike
1772,no doubt featuring lady saw
1773,city high featuring eve
1774,sean paul
1775,dirty vegas
1776,fat joe featuring r kelly
1777,steve holy
1778,alan jackson
1779,jaheim featuring next
1780,b2k
1781,justin timberlake
1782,50 cent
1783,beyonce featuring jayz
1784,chingy
1785,kid rock featuring sheryl crow
1786,evanescence featuring paul mccoy
1787,lil jon  the east side boyz featuring ying yang twins
1788,beyonce featuring sean paul
1789,nelly p diddy and murphy lee
1790,50 cent featuring nate dogg
1791,jennifer lopez featuring ll cool j
1792,busta rhymes and mariah carey featuring flipmode squad
1793,uncle kracker featuring dobie gray
1794,lil kim featuring 50 cent
1795,b2k and p diddy
1796,fabolous featuring tamia
1797,fabolous featuring lil mo and mike shorey
1798,the black eyed peas
1799,santana featuring michelle branch
1800,wayne wonder
1801,pharrell featuring jayz
1802,jayz featuring beyonce
1803,nivea featuring jagged edge
1804,nelly featuring st lunatics
1805,lumidee
1806,snoop dogg featuring pharrell and charlie wilson
1807,youngbloodz featuring lil jon
1808,clay aiken
1809,trapt
1810,ludacris featuring shawnna
1811,jason mraz
1812,santana featuring alex band
1813,jennifer lopez featuring jadakiss and styles p
1814,nas
1815,alan jackson featuring jimmy buffett
1816,christina aguilera featuring lil kim
1817,amanda perez
1818,frankie j
1819,lil kim featuring mr cheeks
1820,ginuwine featuring baby
1821,toby keith featuring willie nelson
1822,chingy featuring ludacris and snoop dogg
1823,baby bash featuring frankie j
1824,erykah badu featuring common
1825,coldplay
1826,jaheim
1827,mark wills
1828,young gunz
1829,dierks bentley
1830,ruben studdard
1831,darryl worley
1832,field mob
1833,thal'ia featuring fat joe
1834,audioslave
1835,norah jones
1836,floetry
1837,usher featuring lil jon and ludacris
1838,maroon 5
1839,outkast featuring sleepy brown
1840,hoobastank
1841,mario winans featuring enya and p diddy
1842,ciara featuring petey pablo
1843,terror squad
1844,jkwon
1845,juvenile featuring soulja slim
1846,petey pablo
1847,twista featuring kanye west and jamie foxx
1848,beyonce
1849,evanescence
1850,lil flip featuring lea
1851,nina sky
1852,christina milian
1853,usher and alicia keys
1854,chingy featuring jweav
1855,kevin lyttle
1856,nelly featuring jaheim
1857,twista
1858,cassidy featuring r kelly
1859,alicia keys featuring tony toni tone
1860,los lonely boys
1861,ashlee simpson
1862,jojo
1863,kelis
1864,kanye west
1865,akon featuring styles p
1866,kanye west featuring syleena johnson
1867,ying yang twins featuring lil jon  the east side boyz
1868,switchfoot
1869,houston featuring chingy nate dogg and i20
1870,lloyd banks
1871,d12
1872,sean paul featuring sasha
1873,jadakiss
1874,eamon
1875,avant featuring snoop dogg
1876,lil flip
1877,finger eleven
1878,snoop dogg featuring pharrell
1879,ryan cabrera
1880,jet
1881,nick cannon featuring r kelly
1882,lloyd featuring ashanti
1883,beenie man
1884,gunit featuring joe
1885,kenny chesney featuring uncle kracker
1886,keith urban
1887,nelly featuring tim mcgraw
1888,gretchen wilson
1889,john michael montgomery
1890,gwen stefani
1891,ciara and missy elliott
1892,kanye west featuring jamie foxx
1893,green day
1894,50 cent featuring olivia
1895,the pussycat dolls featuring busta rhymes
1896,missy elliott featuring ciara and fatman scoop
1897,the killers
1898,rihanna
1899,the game featuring 50 cent
1900,weezer
1901,ciara featuring ludacris
1902,rob thomas
1903,lil jon featuring usher and ludacris
1904,destinys child featuring ti and lil wayne
1905,bow wow featuring omarion
1906,bow wow featuring ciara
1907,gwen stefani featuring eve
1908,frankie j featuring baby bash
1909,dht featuring edmee
1910,papa roach
1911,gorillaz
1912,fall out boy
1913,pretty ricky
1914,chris brown featuring juelz santana
1915,akon
1916,howie day
1917,bobby valentino
1918,trillville featuring cutty
1919,fat joe featuring nelly
1920,david banner
1921,young jeezy featuring akon
1922,ludacris featuring bobby valentino
1923,trick daddy featuring ludacris lil kim and cee lo green
1924,gavin degraw
1925,shakira featuring alejandro sanz
1926,baby bash featuring akon
1927,ying yang twins
1928,ti
1929,amerie
1930,foo fighters
1931,natalie
1932,carrie underwood
1933,fantasia
1934,jesse mccartney
1935,50 cent featuring mobb deep
1936,natasha bedingfield
1937,brooke valentine featuring lil jon and big boi
1938,john legend
1939,the click five
1940,omarion
1941,mike jones
1942,jayz and linkin park
1943,ja rule featuring r kelly and ashanti
1944,tpain
1945,112 featuring foxy brown
1946,webbie featuring bun b
1947,daniel powter
1948,nelly furtado featuring timbaland
1949,james blunt
1950,shakira featuring wyclef jean
1951,gnarls barkley
1952,chamillionaire featuring krayzie bone
1953,justin timberlake featuring timbaland
1954,beyonce featuring slim thug
1955,nelly paul wall and ali  gipp
1956,the fray
1957,cassie
1958,pussycat dolls featuring snoop dogg
1959,neyo
1960,yung joc featuring nitti
1961,panic at the disco
1962,the allamerican rejects
1963,fergie
1964,lil jon featuring e40 and sean paul
1965,dem franchize boyz
1966,rascal flatts
1967,snow patrol
1968,hinder
1969,cascada
1970,ludacris featuring pharrell
1971,bubba sparxxx featuring ying yang twins
1972,sean paul featuring keyshia cole
1973,pussycat dolls
1974,tpain featuring mike jones
1975,fort minor featuring holly brook and jonah matranga
1976,chris brown
1977,d4l
1978,e40 featuring tpain and kandi girl
1979,nick lachey
1980,field mob featuring ciara
1981,cherish featuring sean p
1982,kt tunstall
1983,juelz santana
1984,young dro featuring ti
1985,jamie foxx featuring ludacris
1986,justin timberlake featuring ti
1987,eminem featuring nate dogg
1988,chingy featuring tyrese
1989,kelis featuring too short
1990,jibbs
1991,akon featuring eminem
1992,chris brown featuring lil wayne
1993,yung joc
1994,bon jovi featuring jennifer nettles
1995,daddy yankee
1996,danity kane featuring yung joc
1997,ciara featuring chamillionaire
1998,blue october
1999,pussycat dolls featuring william
2000,dem franchize boyz featuring jermaine dupri da brat and bow wow
2001,three 6 mafia featuring young buck and 8ball  mjg
2002,keyshia cole
2003,taylor hicks
2004,teddy geiger
2005,rihanna featuring jayz
2006,gwen stefani featuring akon
2007,tpain featuring yung joc
2008,plain white ts
2009,akon featuring snoop dogg
2010,fergie featuring ludacris
2011,shop boyz
2012,mims
2013,daughtry
2014,timbaland featuring keri hilson
2015,fergie featuring william
2016,soulja boy tell em
2017,timbaland featuring nelly furtado and justin timberlake
2018,gym class heroes featuring patrick stump
2019,jim jones
2020,unk
2021,sean kingston
2022,tpain featuring akon
2023,huey
2024,ludacris featuring mary j blige
2025,lloyd featuring lil wayne
2026,elliott yamin
2027,diddy featuring keyshia cole
2028,fat joe featuring lil wayne
2029,fabolous featuring neyo
2030,omarion featuring timbaland
2031,robin thicke
2032,r kelly featuring ti and tpain
2033,lloyd
2034,the red jumpsuit apparatus
2035,baby boy da prince
2036,bow wow featuring chris brown and johnt'a austin
2037,hurricane chris
2038,bone thugsnharmony featuring akon
2039,my chemical romance
2040,plies featuring tpain
2041,beyonce featuring shakira
2042,keyshia cole featuring missy elliott and lil kim
2043,timbaland featuring onerepublic
2044,colbie caillat
2045,ciara
2046,j holiday
2047,rich boy featuring polow da don
2048,amy winehouse
2049,boys like girls
2050,paula deanda featuring the dey
2051,young jeezy featuring r kelly
2052,hellogoodbye
2053,baby bash featuring tpain
2054,rihanna featuring sean paul
2055,50 cent featuring justin timberlake and timbaland
2056,bow wow featuring tpain and johnt'a austin
2057,taylor swift
2058,chris brown featuring tpain
2059,crime mob and lil scrappy
2060,snoop dogg featuring r kelly
2061,r kelly featuring usher
2062,flo rida featuring tpain
2063,leona lewis
2064,lil wayne featuring static major
2065,jordin sparks and chris brown
2066,sara bareilles
2067,usher featuring young jeezy
2068,ray j featuring yung berg
2069,katy perry
2070,madonna featuring justin timberlake and timbaland
2071,kardinal offishall featuring akon
2072,jordin sparks
2073,miley cyrus
2074,metro station
2075,onerepublic
2076,mia
2077,ti featuring rihanna
2078,plies featuring neyo
2079,estelle featuring kanye west
2080,lil wayne featuring tpain
2081,danity kane
2082,lil wayne
2083,buckcherry
2084,webbie featuring lil boosie and lil phat
2085,tpain featuring lil wayne
2086,snoop dogg
2087,colby odonis featuring akon
2088,wyclef jean featuring akon lil wayne and niia
2089,secondhand serenade
2090,flo rida featuring william
2091,rihanna featuring neyo
2092,lupe fiasco featuring matthew santos
2093,kevin rudolf featuring lil wayne
2094,david banner featuring chris brown
2095,young jeezy featuring kanye west
2096,david cook
2097,three 6 mafia
2098,natasha bedingfield featuring sean kingston
2099,jonas brothers featuring big rob
2100,thedream
2101,david archuleta
2102,plies featuring akon
2103,kanye west featuring tpain
2104,rick ross featuring tpain
2105,trey songz
2106,the game featuring lil wayne
2107,kanye west featuring dwele
2108,lil wayne featuring bobby valentino
2109,trace adkins
2110,gavin rossdale
2111,saving abel
2112,santana featuring chad kroeger
2113,2 pistols featuring tpain and tay dizm
2114,lady gaga
2115,lady gaga featuring colby odonis
2116,flo rida
2117,ti featuring justin timberlake
2118,kings of leon
2119,keri hilson featuring kanye west and neyo
2120,jamie foxx featuring tpain
2121,pitbull
2122,soulja boy tell em featuring sammie
2123,jay sean featuring lil wayne
2124,drake
2125,shinedown
2126,kid cudi
2127,3oh3
2128,jayz featuring rihanna and kanye west
2129,jason derulo
2130,jeremih
2131,cobra starship featuring leighton meester
2132,eminem dr dre and 50 cent
2133,keri hilson featuring lil wayne
2134,akon featuring colby odonis and kardinal offishall
2135,flo rida featuring wynter gordon
2136,owl city
2137,jayz and alicia keys
2138,mario featuring gucci mane and sean garrett
2139,young money
2140,the veronicas
2141,fabolous featuring thedream
2142,asher roth
2143,jason aldean
2144,zac brown band
2145,iyaz
2146,brad paisley
2147,jesse mccartney featuring ludacris
2148,drake featuring kanye west lil wayne and eminem
2149,justin bieber
2150,lady antebellum
2151,john legend featuring andre 3000
2152,billy currington
2153,kristinia debarge
2154,michael franti  spearhead featuring cherine anderson
2155,jim jones featuring ron browz and juelz santana
2156,keha
2157,katy perry featuring snoop dogg
2158,usher featuring william
2159,bob featuring hayley williams
2160,eminem featuring rihanna
2161,taio cruz
2162,taio cruz featuring ludacris
2163,bob featuring bruno mars
2164,enrique iglesias featuring pitbull
2165,young money featuring lloyd
2166,"jason der""ulo"
2167,lady gaga featuring beyonce
2168,bruno mars
2169,mike posner
2170,usher featuring pitbull
2171,travie mccoy featuring bruno mars
2172,david guetta featuring akon
2173,the script
2174,trey songz featuring fabolous
2175,far east movement featuring the cataracs and dev
2176,timbaland featuring justin timberlake
2177,michael buble
2178,flo rida featuring david guetta
2179,la roux
2180,justin bieber featuring ludacris
2181,adam lambert
2182,allen kriskris allen
2183,rihanna featuring jeezy
2184,jayz featuring mr hudson
2185,keha featuring 3oh3
2186,trey songz featuring nicki minaj
2187,jay sean featuring sean paul and lil jon
2188,orianthi
2189,ludacris featuring nicki minaj
2190,neon trees
2191,bob featuring rivers cuomo
2192,new boyz featuring ray j
2193,nicki minaj
2194,chris brown featuring tyga and kevin mccall
2195,shontelle
2196,boys like girls featuring taylor swift
2197,3oh3 featuring keha
2198,selena gomez  the scene
2199,dj khaled featuring tpain ludacris snoop dogg and rick ross
2200,kevin rudolf featuring birdman jay sean and lil wayne
2201,sugarland
2202,usher featuring plies
2203,timbaland featuring drake
2204,sean kingston and justin bieber
2205,lil wayne featuring drake
2206,miranda lambert
2207,the band perry
2208,paramore
2209,cali swag district
2210,jerrod niemann
2211,adele
2212,lmfao featuring lauren bennett and goonrock
2213,katy perry featuring kanye west
2214,pitbull featuring neyo afrojack and nayer
2215,cee lo green
2216,maroon 5 featuring christina aguilera
2217,jennifer lopez featuring pitbull
2218,foster the people
2219,enrique iglesias featuring ludacris and dj frank e
2220,rihanna featuring drake
2221,chris brown featuring lil wayne and busta rhymes
2222,jeremih featuring 50 cent
2223,lupe fiasco
2224,wiz khalifa
2225,hot chelle rae
2226,bad meets evil featuring bruno mars
2227,gym class heroes featuring adam levine
2228,diddy  dirty money featuring skylar grey
2229,pitbull featuring tpain
2230,lil wayne featuring cory gunz
2231,waka flocka flame featuring wale and roscoe dash
2232,dj khaled featuring drake rick ross and lil wayne
2233,cobra starship featuring sabi
2234,nicki minaj featuring drake
2235,dr dre featuring eminem and skylar grey
2236,kelly rowland featuring lil wayne
2237,edward maya featuring vika jigulina
2238,christina perri
2239,lmfao
2240,far east movement featuring ryan tedder
2241,kanye west featuring rihanna
2242,tinie tempah featuring eric turner
2243,jason aldean featuring kelly clarkson
2244,rihanna featuring calvin harris
2245,keri hilson
2246,david guetta featuring usher
2247,eli young band
2248,jake owen
2249,zac brown band featuring jimmy buffett
2250,luke bryan
2251,brad paisley and carrie underwood
2252,dev
2253,new boyz featuring the cataracs and dev
2254,david guetta featuring flo rida and nicki minaj
2255,rodney atkins
2256,miguel
2257,jessie j featuring bob
2258,thompson square
2259,kenny chesney featuring grace potter
2260,big sean featuring chris brown
2261,gotye featuring kimbra
2262,carly rae jepsen
2263,fun featuring janelle mon'ae
2264,maroon 5 featuring wiz khalifa
2265,ellie goulding
2266,the wanted
2267,one direction
2268,flo rida featuring sia
2269,fun
2270,drake featuring lil wayne
2271,drake featuring rihanna
2272,david guetta featuring sia
2273,kanye west big sean pusha t and 2 chainz
2274,alex clare
2275,snoop dogg and wiz khalifa featuring bruno mars
2276,justin bieber featuring big sean
2277,david guetta featuring nicki minaj
2278,owl city and carly rae jepsen
2279,demi lovato
2280,jayz and kanye west
2281,calvin harris
2282,tyga
2283,jessie j
2284,psy
2285,pitbull featuring chris brown
2286,phillip phillips
2287,gym class heroes featuring neon hitch
2288,hunter hayes
2289,2 chainz featuring drake
2290,cher lloyd
2291,big sean featuring nicki minaj
2292,eric church
2293,karmin
2294,j cole
2295,calvin harris featuring neyo
2296,little big town
2297,the lumineers
2298,kirko bangz
2299,rihanna featuring chris brown
2300,bob
2301,tpain featuring wiz khalifa and lily allen
2302,havana brown featuring pitbull
2303,imagine dragons
2304,cah out
2305,lee brice
2306,kip moore
2307,macklemore and ryan lewis featuring wanz
2308,robin thicke featuring ti and pharrell williams
2309,baauer
2310,macklemore and ryan lewis featuring ray dalton
2311,pink featuring nate ruess
2312,florida georgia line featuring nelly
2313,rihanna featuring mikky ekko
2314,daft punk featuring pharrell williams
2315,lorde
2316,avicii
2317,justin timberlake featuring jayz
2318,anna kendrick
2319,jay z featuring justin timberlake
2320,william featuring britney spears
2321,zedd featuring foxes
2322,awolnation
2323,swedish house mafia featuring john martin
2324,icona pop featuring charli xcx
2325,capital cities
2326,ariana grande featuring mac miller
2327,selena gomez
2328,drake featuring majid jordan
2329,pitbull featuring christina aguilera
2330,lil wayne featuring drake and future
2331,asap rocky featuring drake 2 chainz and kendrick lamar
2332,justin bieber featuring nicki minaj
2333,macklemore and ryan lewis featuring mary lambert
2334,calvin harris featuring florence welch
2335,lana del rey and cedric gervais
2336,j cole featuring miguel
2337,mumford  sons
2338,darius rucker
2339,calvin harris featuring ellie goulding
2340,kesha
2341,wale featuring tiara thomas
2342,blake shelton featuring pistol annies and friends
2343,of monsters and men
2344,ylvis
2345,ed sheeran
2346,tim mcgraw featuring taylor swift and keith urban
2347,kendrick lamar
2348,mariah carey featuring miguel
2349,olly murs featuring flo rida
2350,the script featuring william
2351,rocko featuring future and rick ross
2352,emeli sande
2353,thomas rhett
2354,ace hood featuring future and rick ross
2355,florida georgia line
2356,william featuring justin bieber
2357,passenger
2358,randy houser
2359,2 chainz
2360,pharrell williams
2361,katy perry featuring juicy j
2362,iggy azalea featuring charli xcx
2363,jason derulo featuring 2 chainz
2364,magic
2365,meghan trainor
2366,ariana grande featuring iggy azalea
2367,sam smith
2368,pitbull featuring kesha
2369,bastille
2370,nico  vinz
2371,dj snake and lil jon
2372,a great big world and christina aguilera
2373,idina menzel
2374,sia
2375,iggy azalea featuring rita ora
2376,jessie j ariana grande and nicki minaj
2377,disclosure featuring sam smith
2378,chris brown featuring lil wayne and french montana too short or tyga
2379,american authors
2380,tove lo
2381,charli xcx
2382,beyonce featuring jay z
2383,ariana grande featuring zedd
2384,enrique iglesias featuring descemer bueno and gente de zona
2385,jason derulo featuring snoop dogg
2386,clean bandit featuring jess glynne
2387,jeremih featuring yg
2388,kid ink featuring chris brown
2389,aloe blacc
2390,florida georgia line featuring luke bryan
2391,mkto
2392,bobby shmurda
2393,yg featuring jeezy and rich homie quan
2394,echosmith
2395,tinashe featuring schoolboy q
2396,brantley gilbert
2397,becky g
2398,rixton
2399,martin garrix
2400,rich gang featuring young thug and rich homie quan
2401,the neighbourhood
2402,sam hunt
2403,chris brown featuring usher and rick ross
2404,michael jackson and justin timberlake
2405,naughty boy featuring sam smith
2406,robin thicke featuring ti and pharrell
2407,lady gaga featuring r kelly
2408,shakira featuring rihanna
2409,5 seconds of summer
2410,ti featuring iggy azalea
2411,kongos
2412,mike will madeit featuring miley cyrus wiz khalifa and juicy j
2413,macklemore  ryan lewis featuring schoolboy q and hollis
2414,zedd featuring hayley williams
2415,schoolboy q featuring bj the chicago kid
2416,miranda lambert and carrie underwood
2417,mark ronson featuring bruno mars
2418,wiz khalifa featuring charlie puth
2419,fetty wap
2420,walk the moon
2421,silento
2422,the weeknd
2423,omi
2424,hozier
2425,taylor swift featuring kendrick lamar
2426,major lazer and dj snake featuring mo
2427,skrillex and diplo featuring justin bieber
2428,rachel platten
2429,fetty wap featuring remy boyz
2430,fifth harmony featuring kid ink
2431,omarion featuring chris brown and jhene aiko
2432,andy grammer
2433,selena gomez featuring aap rocky
2434,david guetta featuring nicki minaj bebe rexha and afrojack
2435,flo rida featuring sage the gemini and lookas
2436,shawn mendes
2437,nick jonas
2438,pitbull and neyo
2439,r city featuring adam levine
2440,natalie la rose featuring jeremih
2441,rihanna kanye west and paul mccartney
2442,fetty wap featuring monty
2443,big sean featuring e40
2444,rich homie quan
2445,twayne
2446,nicki minaj featuring drake lil wayne and chris brown
2447,x ambassadors
2448,usher featuring juicy j
2449,ariana grande and the weeknd
2450,dj snake and alunageorge
2451,nicki minaj featuring drake and lil wayne
2452,ariana grande
2453,meek mill featuring chris brown and nicki minaj
2454,rae sremmurd
2455,vance joy
2456,jidenna featuring roman gianarthur
2457,elle king
2458,charlie puth featuring meghan trainor
2459,meghan trainor featuring john legend
2460,james newton howard featuring jennifer lawrence
2461,ot genasis
2462,ilovemakonnen featuring drake
2463,ilovememphis
2464,macklemore and ryan lewis featuring eric nally melle mel kool moe dee and grandmaster caz
2465,chris brown and tyga
2466,big sean featuring drake
2467,george ezra
2468,ella henderson
2469,alessia cara
2470,mr probz
2471,nicky jam and enrique iglesias
2472,neyo featuring juicy j
2473,calvin harris and disciples
