531,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work"
532,Art Competitions,"Art Competitions Mixed Music, Compositions For Solo Or Chorus"
533,Fencing,"Fencing Women's epee, Team"
534,Swimming,"Swimming Men's 4,000 metres Freestyle"
535,Swimming,Swimming Men's Underwater Swimming
536,Sailing,Sailing Mixed Skiff
537,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team"
538,Shooting,"Shooting Men's Running Target, Single And Double Shot"
539,Shooting,"Shooting Men's Small-Bore Rifle, Any Position, 50 metres"
540,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres"
541,Swimming,Swimming Women's 10 kilometres Open Water
542,Snowboarding,Snowboarding Women's Slopestyle
543,Snowboarding,Snowboarding Men's Giant Slalom
544,Snowboarding,Snowboarding Men's Parallel Giant Slalom
545,Snowboarding,Snowboarding Men's Boardercross
546,Snowboarding,Snowboarding Men's Parallel Slalom
547,Cycling,"Cycling Men's Team Pursuit, 1,980 yards"
548,Cycling,"Cycling Men's 5,000 metres"
549,Cycling,Cycling Men's 100 kilometres
550,Cricket,Cricket Men's Cricket
551,Canoeing,"Canoeing Men's Canadian Singles, 10,000 metres"
552,Cross Country Skiing,Cross Country Skiing Women's Team Sprint
553,Boxing,Boxing Women's Middleweight
554,Sailing,Sailing Men's Skiff
555,Athletics,Athletics Men's Pentathlon
556,Swimming,"Swimming Men's 1,200 metres Freestyle"
557,Shooting,Shooting Women's Skeet
558,Biathlon,Biathlon Men's 15 kilometres Mass Start
559,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon
560,Cycling,Cycling Men's 1/4 mile
561,Cycling,Cycling Men's 1/2 mile
562,Cycling,Cycling Men's 5 mile
563,Cycling,Cycling Men's 25 mile
564,Shooting,"Shooting Men's Small-Bore Rifle, Standing, 50 metres"
565,Shooting,"Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team"
566,Speed Skating,Speed Skating Men's Team Pursuit (8 laps)
567,Shooting,"Shooting Men's Free Rifle, 1,000 Yards"
568,Cycling,Cycling Women's Team Pursuit
569,Speed Skating,"Speed Skating Women's 5,000 metres"
570,Athletics,"Athletics Men's 3,000 metres Walk"
571,Snowboarding,Snowboarding Women's Boardercross
572,Shooting,"Shooting Mixed Running Target, 50 metres"
573,Luge,Luge Mixed Team Relay
574,Cycling,Cycling Women's Individual Time Trial
575,Fencing,"Fencing Women's Sabre, Individual"
576,Fencing,"Fencing Men's Sabre, Individual, Three Hits"
577,Archery,Archery Women's Double National Round
578,Cycling,Cycling Men's Omnium
579,Equestrianism,Equestrianism Mixed Hacks And Hunter Combined
580,Sailing,Sailing Mixed 10 metres
581,Shooting,"Shooting Men's Trap, Team"
582,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres"
583,Cycling,Cycling Women's Points Race
584,Sailing,Sailing Men's Two Person Keelboat
585,Cycling,Cycling Men's Keirin
586,Cycling,Cycling Men's Team Sprint
587,Athletics,Athletics Men's 5 mile
588,Shooting,"Shooting Men's Running Target, Single Shot, Team"
589,Bobsleigh,Bobsleigh Women's Two
590,Racquets,Racquets Men's Singles
591,Racquets,Racquets Men's Doubles
592,Art Competitions,"Art Competitions Mixed Literature, Lyric Works"
593,Motorboating,Motorboating Mixed A-Class (Open)
594,Archery,Archery Men's Continental Style
595,Military Ski Patrol,Military Ski Patrol Men's Military Ski Patrol
596,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts"
597,Wrestling,"Wrestling Women's Flyweight, Freestyle"
598,Art Competitions,"Art Competitions Mixed Literature, Unknown Event"
599,Sailing,Sailing Mixed 0.5-1 Ton
600,Art Competitions,"Art Competitions Mixed Painting, Applied Arts"
601,Croquet,"Croquet Mixed Singles, One Ball"
602,Croquet,Croquet Mixed Doubles
603,Shooting,"Shooting Men's Running Target, Double Shot, Team"
604,Shooting,"Shooting Men's Free Pistol, 50 yards"
605,Shooting,"Shooting Men's Free Pistol, 50 yards, Team"
606,Fencing,"Fencing Men's epee, Masters and Amateurs, Individual"
607,Swimming,Swimming Men's 10 kilometres Open Water
608,Art Competitions,"Art Competitions Mixed Music, Compositions For Orchestra"
609,Archery,Archery Men's Double York Round
610,Wrestling,"Wrestling Women's Middleweight, Freestyle"
611,Equestrianism,"Equestrianism Men's Vaulting, Individual"
612,Swimming,Swimming Men's 4 x 250 metres Freestyle Relay
613,Freestyle Skiing,Freestyle Skiing Women's Slopestyle
614,Table Tennis,Table Tennis Women's Team
615,Athletics,Athletics Women's Hammer Throw
616,Canoeing,"Canoeing Men's Kayak Singles, 200 metres"
617,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres
618,Shooting,Shooting Women's Double Trap
619,Rowing,Rowing Men's 6-Man Naval Rowing Boats
620,Art Competitions,Art Competitions Mixed Music
621,Shooting,"Shooting Men's Free Rifle, Kneeling, 300 metres"
622,Shooting,"Shooting Men's Free Rifle, Prone, 300 metres"
623,Shooting,"Shooting Men's Free Rifle, Standing, 300 metres"
624,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres"
625,Athletics,"Athletics Men's 3,200 metres Steeplechase"
626,Rowing,Rowing Women's Coxless Fours
627,Freestyle Skiing,Freestyle Skiing Women's Ski Cross
628,Freestyle Skiing,Freestyle Skiing Men's Ski Cross
629,Tennis,"Tennis Men's Doubles, Covered Courts"
630,Tennis,"Tennis Men's Singles, Covered Courts"
631,Cycling,Cycling Men's 25 kilometres
632,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual"
633,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual"
634,Shooting,"Shooting Men's Military Rifle, 200 metres"
635,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres"
636,Athletics,Athletics Men's Standing Triple Jump
637,Rowing,Rowing Men's Coxed Pairs (1 kilometres)
638,Shooting,"Shooting Men's Military Pistol, 30 metres"
639,Cycling,Cycling Women's Keirin
640,Archery,"Archery Men's Au Cordon Dore, 50 metres"
641,Swimming,Swimming Women's 300 metres Freestyle
642,Snowboarding,Snowboarding Women's Giant Slalom
643,Canoeing,"Canoeing Men's Canadian Singles, 200 metres"
644,Sailing,Sailing Mixed 30 metres
645,Athletics,"Athletics Men's 4,000 metres Steeplechase"
646,Athletics,"Athletics Men's 5,000 metres, Team"
647,Snowboarding,Snowboarding Men's Slopestyle
648,Rowing,Rowing Men's Coxed Pairs (1 mile)
649,Art Competitions,Art Competitions Mixed Unknown Event
650,Cycling,Cycling Women's Omnium
651,Freestyle Skiing,Freestyle Skiing Men's Halfpipe
652,Swimming,Swimming Men's 200 metres Obstacle Course
653,Swimming,Swimming Men's 200 metres Team Swimming
654,Sailing,Sailing Mixed 12 foot
655,Art Competitions,"Art Competitions Mixed Music, Instrumental And Chamber"
656,Art Competitions,"Art Competitions Mixed Music, Vocals"
657,Art Competitions,"Art Competitions Mixed Literature, Dramatic Works"
658,Jeu De Paume,Jeu De Paume Men's Singles
659,Sailing,Sailing Mixed 10-20 Ton
660,Cycling,Cycling Men's 1/3 mile
661,Cycling,Cycling Men's 1 mile
662,Cycling,Cycling Men's 2 mile
663,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Plaques"
664,Athletics,"Athletics Men's 1,600 metres Medley Relay"
665,Croquet,"Croquet Mixed Singles, Two Balls"
666,Canoeing,"Canoeing Men's Folding Kayak Doubles, 10 kilometres"
667,Athletics,Athletics Men's 60 metres
668,Snowboarding,Snowboarding Women's Parallel Giant Slalom
669,Sailing,Sailing Mixed 2-3 Ton
670,Speed Skating,Speed Skating Men's Allround
671,Shooting,"Shooting Men's Military Rifle, Prone, 600 metres"
672,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres"
673,Snowboarding,Snowboarding Women's Parallel Slalom
674,Shooting,"Shooting Men's Dueling Pistol, 30 metres, Team"
675,Gymnastics,"Gymnastics Men's Parallel Bars, Teams"
676,Gymnastics,"Gymnastics Men's Horizontal Bar, Teams"
677,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team"
678,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Reliefs"
679,Athletics,"Athletics Men's 1,500 metres Walk"
680,Athletics,"Athletics Men's 3 mile, Team"
681,Art Competitions,"Art Competitions Mixed Sculpturing, Medals"
682,Shooting,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres"
683,Equestrianism,"Equestrianism Men's Vaulting, Team"
684,Shooting,"Shooting Men's Free Rifle, Any Position, 300 metres"
685,Shooting,"Shooting Men's Military Rifle, 1873-1874 Gras Model, Kneeling Or Standing, 200 metres"
686,Swimming,Swimming Men's 100 Yard Backstroke
687,Swimming,Swimming Men's 440 Yard Breaststroke
688,Art Competitions,"Art Competitions Mixed Literature, Epic Works"
689,Art Competitions,Art Competitions Mixed Architecture
690,Athletics,"Athletics Men's 3,500 metres Walk"
691,Roque,Roque Men's Singles
692,Gymnastics,Gymnastics Men's Side Horse
693,Alpinism,Alpinism Mixed Alpinism
694,Archery,Archery Men's Double American Round
695,Archery,Archery Men's Team Round
696,Archery,"Archery Men's Target Archery, 33 metres, Individual"
697,Archery,"Archery Men's Target Archery, 50 metres, Individual"
698,Swimming,"Swimming Men's 1,000 metres Freestyle"
699,Athletics,Athletics Men's 10 mile Walk
700,Athletics,"Athletics Men's Discus Throw, Both Hands"
701,Golf,Golf Men's Team
702,Sailing,Sailing Mixed 0-0.5 Ton
703,Sailing,Sailing Mixed 20+ Ton
704,Cycling,Cycling Women's Team Sprint
705,Weightlifting,"Weightlifting Men's Unlimited, Two Hands"
706,Shooting,"Shooting Men's Free Pistol, 25 metres"
707,Shooting,"Shooting Men's Military Revolver, 1873-1874 Gras Model, 20 metres"
708,Shooting,"Shooting Men's Military Revolver, 20 metres"
709,Shooting,Shooting Men's Dueling Pistol Au Vise 20 metres
710,Shooting,"Shooting Men's Dueling Pistol Au Commandement, 25 metres"
711,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres, Team"
712,Sailing,Sailing Mixed 6.5 metres
713,Athletics,Athletics Men's 200 metres Hurdles
714,Athletics,Athletics Men's 56-pound Weight Throw
715,Equestrianism,Equestrianism Mixed Four-In-Hand Competition
716,Athletics,"Athletics Men's 2,500 metres Steeplechase"
717,Art Competitions,"Art Competitions Mixed Music, Unknown Event"
718,Athletics,Athletics Men's All-Around Championship
719,Archery,"Archery Men's Pole Archery, Small Birds, Individual"
720,Archery,"Archery Men's Pole Archery, Large Birds, Individual"
721,Archery,"Archery Men's Pole Archery, Small Birds, Team"
722,Archery,"Archery Men's Pole Archery, Large Birds, Team"
723,Athletics,"Athletics Men's 2,590 metres Steeplechase"
724,Archery,Archery Women's Double Columbia Round
725,Athletics,"Athletics Men's 4 mile, Team"
726,Figure Skating,Figure Skating Men's Special Figures
727,Shooting,"Shooting Men's Military Rifle, Standing, 300 metres"
728,Swimming,Swimming Men's 50 yard Freestyle
729,Swimming,Swimming Men's 100 yard Freestyle
730,Swimming,Swimming Men's 440 yard Freestyle
731,Basque Pelota,Basque Pelota Men's Two-Man Teams With Cesta
732,Shooting,"Shooting Men's Trap, Single Shot, 16 metres"
733,Shooting,"Shooting Men's Trap, Double Shot, 14 metres"
734,Equestrianism,Equestrianism Mixed Long Jump
735,Canoeing,"Canoeing Men's Folding Kayak Singles, 10 kilometres"
736,Shooting,"Shooting Men's Free Pistol, 30 metres"
737,Shooting,"Shooting Men's Military Pistol, 25 metres"
738,Swimming,Swimming Men's 100 metres Freestyle For Sailors
739,Archery,Archery Men's Sur La Perche a La Herse
740,Sailing,Sailing Mixed 3-10 Ton
741,Gymnastics,"Gymnastics Men's Individual All-Around, 4 Events"
742,Wrestling,"Wrestling Men's Unlimited Class, Greco-Roman"
743,Motorboating,Motorboating Mixed B-Class (Under 60 Feet)
744,Motorboating,Motorboating Mixed C-Class
745,Cycling,"Cycling Men's 10,000 metres"
746,Art Competitions,"Art Competitions Mixed Sculpturing, Reliefs"
747,Shooting,"Shooting Men's Muzzle-Loading Pistol, 25 metres"
748,Equestrianism,Equestrianism Mixed High Jump
749,Archery,Archery Men's Sur La Perche a La Pyramide
750,Fencing,"Fencing Men's Single Sticks, Individual"
751,Gymnastics,Gymnastics Men's Tumbling
752,Shooting,Shooting Men's Unknown Event
753,Sailing,Sailing Mixed 18 foot
754,Archery,Archery Men's Unknown Event
755,Archery,"Archery Men's Au Chapelet, 50 metres"
756,Archery,Archery Men's Championnat Du Monde
757,Archery,Archery Women's Team Round
758,Wrestling,"Wrestling Men's All-Around, Greco-Roman"
759,Cycling,Cycling Men's 12-Hours Race
760,Swimming,Swimming Men's 500 metres Freestyle
761,Weightlifting,Weightlifting Men's All-Around Dumbbell Contest
762,Archery,"Archery Men's Au Chapelet, 33 metres"
763,Archery,"Archery Men's Au Cordon Dore, 33 metres"
764,Archery,"Archery Men's Target Archery, 28 metres, Individual"
765,Aeronautics,Aeronautics Mixed Aeronautics
